"Token", "ShortName", "Series", "CompanyName", "ticksize", "Lotsize", "DateOfListing", "DateOfDeListing", "IssuePrice", "FaceValue", "ISINCode", "52WeeksHigh", "52WeeksLow", "LifeTimeHigh", "LifeTimeLow", "HighDate", "LowDate", "Symbol", "InstrumentType", "PermittedToTrade", "IssueCapital", "WarningPercent", "FreezePercent", "CreditRating", "IssueRate", "IssueStartDate", "InterestPaymentDate", "IssueMaturityDate", "BoardLotQty", "Name", "ListingDate", "ExpulsionDate", "ReAdmissionDate", "RecordDate", "ExpiryDate", "NoDeliveryStartDate", "NoDeliveryEndDate", "MFill", "AON", "ParticipantInMarketIndex", "BookClsStartDate", "BookClsEndDate", "EGM", "AGM", "Interest", "Bonus", "Rights", "Dividends", "LocalUpdateDateTime", "DeleteFlag", "Remarks", "NormalMarketStatus", "OddLotMarketStatus", "SpotMarketStatus", "AuctionMarketStatus", "NormalMarketEligibility", "OddLotlMarketEligibility", "SpotMarketEligibility", "AuctionlMarketEligibility", "MarginPercentage", "ExchangeCode"
"8585","NEYLIG","EQ","NLC INDIA LIMITED",0.01,1,"","",0,10,"INE589A01014",387.8,222,387.8,5,"","","",0,0,0,329.2,219.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NLCINDIA"
"8595","AKSOPT","BE","AKSH OPTIFIBRE LIMITED",0.01,1,"","",0,5,"INE523B01011",9,3.82,173,2.7,"","","",0,0,0,7.08,6.42,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AKSHOPTFBR"
"8596","MOTSU","EQ","MOTHERSON SUMI WIRING IND LTD",0.01,1,"","",0,1,"INE0FS801015",53.59,35.7,53.59,26.67,"","","",0,0,0,48.52,32.36,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MSUMI"
"8614","INDBOR","EQ","INDO BORAX & CHEMICALS LTD",0.01,1,"","",0,1,"INE803D01021",499,224,499,95.1,"","","",0,0,0,525.95,350.65,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","INDOBORAX"
"8619","SHRSHI","BE","TRANSWORLD SHIPPING LINES LTD",0.01,1,"","",0,10,"INE757B01015",287.58,111.56,839.7,2,"","","",0,0,0,164.16,148.54,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TRANSWORLD"
"8625","STFN66","YW","9.3% Shriram Trans Fin Feb 29",0.01,1,"","",0,1000,"INE721A07ON4",0,0,1240,855.2,"","","",0,0,0,1284,856,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","957ICCL25"
"8632","KOTLVO","EQ","KOTAK NIFTY 100 LOW VOL 30 ETF",0.01,1,"","",0,10,"INF174KA1IY5",22.9,18.77,23.41,10.5,"","","",0,0,0,25.99,17.33,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","LOWVOL1"
"8654","MOTLOV","EQ","MOTILAL OSWAL LOW VOLATILI ETF",0.01,1,"","",0,10,"INF247L01BL0",43.07,33.52,43.07,20.93,"","","",0,0,0,44.74,29.84,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MOLOWVOL"
"8656","JENNIC","BE","JENSON & NICHOLSON (INDIA) LTD",0.01,1,"","",0,2,"INE819B01021",16.6,3.2,26.2,1.8,"","","",0,0,0,3.35,3.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JENSONICOL"
"8660","VETSWI","BE","VETO SWITCHGEARS & CABLES LTD",0.01,1,"","",0,10,"INE918N01018",153.95,82.32,265.5,26.3,"","","",0,0,0,130.33,117.93,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VETO"
"8670","BHUST","BE","TATA STEEL BSL LIMITED",0.01,1,"","",0,2,"INE824B01021",0,0,561,2.25,"","","",0,0,0,89.6,81.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TATASTLBSL"
"8682","NATSTE","BE","NATIONAL STEEL AGRO INDUSTRI",0.01,1,"","",0,10,"INE088B01015",5.1,2.8,52.9,1.05,"","","",0,0,0,4.1,3.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NATNLSTEEL"
"869","DIGEQU","EQ","DIGITAL GLOBALSOFT LTD",0.01,1,"","",0,10,"INE124A01010",0,0,1574,56,"","","",0,0,0,1010.55,673.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DIGITALEQP"
"8691","MUKART","BE","MUKTA ARTS LIMITED",0.01,1,"","",0,5,"INE374B01019",81,37.01,292,14.5,"","","",0,0,0,60.72,54.94,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MUKTAARTS"
"8696","VRLLOG","EQ","VRL LOGISTICS LIMITED",0.01,1,"","",0,10,"INE366I01010",310.2,225,399.5,65,"","","",0,0,0,361.95,241.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VRLLOG"
"8716","TORGUJ","BE","TORRENT CABLES LTD",0.01,1,"","",0,10,"INE859B01027",0,0,44.95,2.2,"","","",0,0,0,6.54,4.36,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TORRENGUJ"
"872","DLFCEM","EQ","AMBUJA CEMENT RAJASTHAN LTD",0.01,1,"","",0,10,"INE125A01017",0,0,22,2.65,"","","",0,0,0,6.1,4.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AMBUJARAJN"
"8722","TCIFIN","BE","TCI FINANCE LIMITED",0.01,1,"","",0,10,"INE911B01018",38.46,10,129.8,1,"","","",0,0,0,15.84,14.34,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TCIFINANCE"
"8727","SHAILY","EQ","SHAILY ENGINEERING PLASTICS LT",0.01,1,"","",0,2,"INE151G01028",3615.2,1766.7,3615.2,191,"","","",0,0,0,4088.2,2725.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SHAILY"
"8729","SRERAY","BE","TGV SRAAC LIMITED",0.01,1,"","",0,10,"INE284B01028",0,0,58,1.85,"","","",0,0,0,6,4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SREERAYALK"
"8735","PEANA","SM","PE ANALYTICS LIMITED",0.01,1,"","",0,10,"INE0KN801013",268,145,332,130,"","","",0,0,0,281.4,187.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PROPEQUITY"
"8736","PNBGIL","EQ","PNB GILTS LIMITED",0.01,1,"","",0,10,"INE859A01011",109.99,58.6,149,9,"","","",0,0,0,95.42,63.62,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PNBGILTS"
"8762","BLUIN","EQ","BLUE STAR INFOTECH LIMITED",0.01,1,"","",0,10,"INE504B01011",314.8,161,314.8,25.1,"","","",0,0,0,347.9,232,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BLUESTINFO"
"8766","SGBT27","GB","2.50% SOV. GOLD BOND 12 FEB 27",0.01,1,"","",0,1000,"IN0020180561",0,0,18899,2805,"","","",0,0,0,16884.45,13814.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SGBFEB27"
"8772","DSKULK","BE","DSKULKARNI DEVELOPERS LTD",0.01,1,"","",0,10,"INE891A01022",12.67,8.6,449,8.6,"","","",0,0,0,13.3,12.04,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DSKULKARNI"
"8775","EASSUG","BE","KUNDAN MINERALS AND METALS LTD",0.01,1,"","",0,1,"INE889B01016",0,0,6.5,0.25,"","","",0,0,0,2.4,1.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KUNDANMM"
"878","DRIND","EQ","D.R.INDUSTRIES",0.01,1,"","",0,10,"INE197B01014",0,0,31,0.95,"","","",0,0,0,2.1,1.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DRIND"
"8793","MOTGEN","BE","MOTOR & GENERAL FIN LTD",0.01,1,"","",0,5,"INE861B01023",32.82,17.5,54.93,0.73,"","","",0,0,0,27.98,25.32,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MOTOGENFIN"
"8797","ORIBEN","EQ","OBCL LIMITED",0.01,1,"","",0,10,"INE426Z01016",64.84,49,164.8,45,"","","",0,0,0,64.2,42.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","OBCL"
"88","ALPFIN","EQ","ALPIC FINANCE LTD",0.01,1,"","",0,10,"INE429A01013",0,0,305,4,"","","",0,0,0,9,6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ALPICFIN"
"8806","SONCL","EQ","SONAM LIMITED",0.01,1,"","",0,5,"INE00LM01029",63,37.4,96.7,7.7,"","","",0,0,0,64.48,43,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SONAMLTD"
"881","DRREDD","EQ","DR REDDYS LABORATORIES LTD",0.01,1,"","",0,1,"INE089A01031",1414.9,1101,1421.49,7.6,"","","",0,0,0,1326.6,1085.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DRREDDY"
"8825","ADIFIN","EQ","PRIVI SPECIALITY CHEMICALS LTD",0.01,1,"","",0,10,"INE959A01019",3785.3,2193.9,3785.3,170.1,"","","",0,0,0,4234.5,2823.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PRIVISCL"
"8828","GUJAE","EQ","GUJARAT AMBUJA EXPORTS LIMITED",0.01,1,"","",0,1,"INE036B01030",184.03,101.2,210.6,0.18,"","","",0,0,0,204.21,136.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GAEL"
"8833","LYCINT","EQ","BRIGHTCOM GROUP LIMITED",0.01,1,"","",0,2,"INE425B01027",17.7,7.7,122.88,1.1,"","","",0,0,0,11.6,7.74,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BCG"
"8840","USHMA","EQ","USHA MARTIN LIMITED",0.01,1,"","",0,1,"INE228A01035",527.5,337.35,527.5,3.55,"","","",0,0,0,596.8,397.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","USHAMART"
"8845","UMAEXP","BE","UMA EXPORTS LIMITED",0.01,1,"","",0,10,"INE0GIU01018",57.81,18.12,151.58,18.12,"","","",0,0,0,22.14,20.04,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","UMAEXPORTS"
"8847","GOVRUB","BE","GOVIND RUBBER LTD",0.01,1,"","",0,10,"INE011C01015",0,0,38.75,3,"","","",0,0,0,6.06,4.04,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GOVINRUBER"
"8849","KCPSUG","BE","K C P SUGAR AND INDUSTRIES COR",0.01,1,"","",0,1,"INE790B01024",36.95,21.45,94,1.89,"","","",0,0,0,31.78,28.76,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KCPSUGIND"
"8857","IVP","BE","IVP LIMITED",0.01,1,"","",0,10,"INE043C01018",194,110,290,8,"","","",0,0,0,187.57,169.71,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IVP"
"8866","CHOINT","EQ","CHOICE INTERNATIONAL LTD",0.01,1,"","",0,10,"INE102B01014",860.5,568.7,860.5,74.25,"","","",0,0,0,972.3,648.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CHOICEIN"
"8870","PENALU","BE","PENNAR ALUMINIUM CO LTD",0.01,1,"","",0,10,"INE057C01018",0,0,32,0.05,"","","",0,0,0,1.14,0.76,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PENNARALUM"
"8882","TATNID","EQ","TATA NIFTY INDIA DIGITAL ETF",0.01,1,"","",0,10,"INF277KA1364",103.26,74.5,104.78,50.6,"","","",0,0,0,109.81,73.21,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TNIDETF"
"8885","OCLIRO","BE","OCL IRON AND STEEL LIMITED",0.01,1,"","",0,1,"INE196J01019",0,0,330,1.5,"","","",0,0,0,1.9,1.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","OISL"
"8886","EURIND","BE","EUROTEX INDUSTRIES & EXPORTS L",0.01,1,"","",0,10,"INE022C01012",23.8,11.83,73.75,5,"","","",0,0,0,13.92,13.38,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","EUROTEXIND"
"8890","VERLEA","EQ","VERANDA LEARNING SOLUTIONS LTD",0.01,1,"","",0,10,"INE0IQ001011",272.5,130.02,380,125,"","","",0,0,0,291.35,194.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VERANDA"
"8891","SATISP","BE","SATHAVAHANA ISPAT LTD",0.01,1,"","",0,10,"INE176C01016",3.45,1.65,110.85,1.1,"","","",0,0,0,2.57,2.32,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SATHAISPAT"
"8898","PBAINF","BE","PBA INFRASTRUCTURE LIMITED",0.01,1,"","",0,10,"INE160H01019",18.8,8.7,199,3.35,"","","",0,0,0,15,12.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PBAINFRA"
"8900","MINTEC","SM","MINDPOOL TECHNOLOGIES LIMITED",0.01,1,"","",0,10,"INE00RQ01019",83.9,49,114.35,12,"","","",0,0,0,74.65,67.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MINDPOOL"
"8925","ALBWIL","BE","RHODIA SPECIALTY CHEMICALS LTD",0.01,1,"","",0,10,"INE255B01010",0,0,357,94,"","","",0,0,0,254.7,169.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ALBRMORARJ"
"8931","SUPSPI","BE","SUPER SPINNING MILLS LTD",0.01,1,"","",0,1,"INE662A01027",10.78,3.79,60.57,2,"","","",0,0,0,5.99,5.77,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SUPERSPIN"
"8940","E2ENET","BE","E2E NETWORKS LIMITED",0.01,1,"","",0,1,"INE255Z01027",657.4,183.36,657.4,1.33,"","","",0,0,0,666.75,603.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","E2E"
"8944","RITLOG","EQ","RITCO LOGISTICS LIMITED",0.01,1,"","",0,10,"INE01EG01016",318,167.1,444,112.45,"","","",0,0,0,362.1,241.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RITCO"
"8953","ELDHOU","EQ","ELDECO HOUSING & IND LTD",0.01,1,"","",0,2,"INE668G01021",1044.1,691.2,1175,501.6,"","","",0,0,0,920,613.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ELDEHSG"
"8954","TATTE","EQ","TATA TELESERVICES MAHARASHTRA",0.01,1,"","",0,10,"INE517B01013",60.89,31.22,290.15,1.8,"","","",0,0,0,46.48,31,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TTML"
"896","KHAFER","EQ","KHAITAN CHEMICALS & FERTILIZER",0.01,1,"","",0,1,"INE745B01028",135.8,42.92,157,18,"","","",0,0,0,61.42,40.96,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KHAICHEM"
"8962","GARIND","EQ","HARDWYN INDIA LIMITED",0.01,1,"","",0,1,"INE626Z01029",20.19,7.76,29.16,3.06,"","","",0,0,0,13.81,9.21,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HARDWYN"
"8968","HARPIP","EQ","HARIOM PIPE INDUSTRIES LIMITED",0.01,1,"","",0,10,"INE00EV01017",572.2,268.05,888.75,169.1,"","","",0,0,0,438.2,292.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HARIOMPIPE"
"8998","MROTEK","EQ","UMIYA BUILDCON LIMITED",0.01,1,"","",0,5,"INE398B01018",110.9,70,132.5,3.85,"","","",0,0,0,106.35,70.91,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","UMIYA-MRO"
"9003","BHCRE1","BE","BHAGIRADHA CHEM IND RIGHTS ENT",0.01,1,"","",0,1,"INE414D20019",600,500,600,500,"","","",0,0,0,769.85,329.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BCIL-RE"
"9007","NOVART","EQ","NOVARTIS INDIA LIMITED",0.01,1,"","",0,5,"INE234A01025",1780,950,1780,105,"","","",0,0,0,1857.9,1238.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NOVARTIND"
"9010","NOVIND","EQ","NOVOPAN INDUSTRIES LIMITED",0.01,1,"","",0,10,"INE460B01016",48.8,29.15,100,11.1,"","","",0,0,0,47.45,31.65,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NOVOPANIND"
"9014","THEANU","EQ","THE ANUP ENGINEERING LIMITED",0.01,1,"","",0,10,"INE294Z01018",2576,1422.3,3859.4,112.53,"","","",0,0,0,2218.8,1479.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ANUP"
"9020","VAXCOT","EQ","VAXTEX COTFAB LIMITED",0.01,1,"","",0,1,"INE098201036",2.66,0.87,19.07,0.6,"","","",0,0,0,1.69,1.53,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VCL"
"9021","GALPOW","BE","GALADA POWER & COMMUNICATION L",0.01,1,"","",0,10,"INE255C01026",0,0,64.4,1.25,"","","",0,0,0,4.68,3.12,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GALPOWTEL"
"9039","UFOMOV","EQ","UFO MOVIEZ INDIA LIMITED",0.01,1,"","",0,10,"INE527H01019",92.97,53.75,642.8,53.75,"","","",0,0,0,80.86,53.92,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","UFO"
"9046","AGRPHO","EQ","AGRO PHOS INDIA LIMITED",0.01,1,"","",0,10,"INE740V01019",47.47,23.9,155.4,4.95,"","","",0,0,0,33.88,22.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AGROPHOS"
"9047","710D29","GS","7.1% G-SEC. 18 APR 29",0.01,1,"","",0,100,"IN0020220011",0,0,0,0,"","","",0,0,0,108.67,98.33,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","710GS2029"
"9049","ROTPUM","EQ","ROTO PUMPS LTD",0.01,1,"","",0,1,"INE535D01037",90.6,47.5,124.43,32.54,"","","",0,0,0,79.39,52.93,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ROTO"
"9059","EDENIF","EQ","EDELWEISS MF SCH NIFTY ETF",0.01,1,"","",0,10,"INF754K01EK3",22994,13560.01,22994,6755,"","","",0,0,0,23107.14,15404.76,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NIFTYEES"
"9077","MAJRE1","BE","AURUM PROPTECH LTD RIGHTS ENT",0.01,1,"","",0,1,"INE898S20011",26.4,8.6,26.4,8.6,"","","",0,0,0,18.65,8.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AURUM-RE"
"9087","PIXTRA","EQ","PIX TRANSMISSIONS LTD",0.01,1,"","",0,10,"INE751B01018",2089,1252,2799.95,702,"","","",0,0,0,2310.7,1540.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PIXTRANS"
"910","EICMOT","EQ","EICHER MOTORS LTD",0.01,1,"","",0,1,"INE066A01021",8230,5648.5,8230,0.75,"","","",0,0,0,8910,7290,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","EICHERMOT"
"9111","ARVFAS","EQ","ARVIND FASHIONS LIMITED",0.01,1,"","",0,4,"INE955V01021",579,366.2,809.62,107.4,"","","",0,0,0,539.85,359.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ARVINDFASN"
"9117","TIPIND","EQ","TIPS MUSIC LIMITED",0.01,1,"","",0,1,"INE716B01029",741,481.15,950,1.76,"","","",0,0,0,806.3,537.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TIPSMUSIC"
"9120","INDAMI","BE","INDO AMINES LTD",0.01,1,"","",0,5,"INE760F01028",167.9,81.9,248.4,69,"","","",0,0,0,136.67,123.67,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","INDOAMIN"
"9123","IBHN32","YD","8.35% Indiabulls Hou. Apr 24",0.01,1,"","",0,1000,"INE148I07LG3",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBULHSGFIN"
"913","EQUSMA","EQ","EQUITAS SMALL FINANCE BANK LTD",0.01,1,"","",0,10,"INE063P01018",83.9,50,116.5,30.05,"","","",0,0,0,91.14,60.76,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","EQUITASBNK"
"9150","IBHN33","YG","8.75% Indiabulls Hou. Apr 24",0.01,1,"","",0,1000,"INE148I07LH1",208.9,129.93,1082.85,821,"","","",0,0,0,1290,860,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBULHSGFIN"
"9153","IBHN34","YH","0% Indiabulls Housing Apr 24",0.01,1,"","",0,1000,"INE148I07LI9",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBULHSGFIN"
"9158","BALTEL","EQ","BALAJI TELEFILMS LIMITED",0.01,1,"","",0,2,"INE794B01026",141.32,69.52,399,17.6,"","","",0,0,0,111.02,74.02,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BALAJITELE"
"916","EIDPAR","EQ","EID PARRY (INDIA) LTD",0.01,1,"","",0,1,"INE126A01031",1196.4,698.2,1246.8,5.3,"","","",0,0,0,936.35,624.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","EIDPARRY"
"9163","IBHN35","YI","0% Indiabulls Housing Apr 24",0.01,1,"","",0,1000,"INE148I07LJ7",208.9,129.93,1281,801,"","","",0,0,0,1383.6,922.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBULHSGFIN"
"9164","VISORG","EQ","VISION ORGANICS LIMITED",0.01,1,"","",0,10,"INE514B01010",0,0,72.5,0.65,"","","",0,0,0,1.85,1.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VISIONLTD"
"9168","UTINEX","EQ","UTI BSE Sensex Next 50 ETF",0.01,1,"","",0,10,"INF789F1AUU3",102.25,77.11,102.25,19.07,"","","",0,0,0,115.74,77.16,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SNXT50BETA"
"9184","IBHN36","YJ","8.05% Indiabulls Hou. Apr 24",0.01,1,"","",0,1000,"INE148I07LK5",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBULHSGFIN"
"919","EIHLIM","EQ","EIH LIMITED",0.01,1,"","",0,2,"INE230A01023",434.8,271.15,502.2,12.39,"","","",0,0,0,360.75,240.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","EIHOTEL"
"9191","IBHN37","YK","8.42% Indiabulls Hou. Apr 24",0.01,1,"","",0,1000,"INE148I07LL3",208.9,129.93,1020.2,900,"","","",0,0,0,1198.8,799.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBULHSGFIN"
"9195","IBHN38","YL","8.5% Indiabulls Housing Apr 25",0.01,1,"","",0,1000,"INE148I07LM1",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","850IBHL25"
"9209","IBHN39","YM","9% Indiabulls Housing Apr 25",0.01,1,"","",0,1000,"INE148I07LN9",0,0,1099,900.85,"","","",0,0,0,1158.3,772.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","9IBHL25"
"9211","IBHN40","YN","0% Indiabulls Housing Apr 25",0.01,1,"","",0,1000,"INE148I07LP4",0,0,1145,811.6,"","","",0,0,0,1415.88,943.92,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBHFZC25"
"9218","IBHN41","YO","8.2% Indiabulls Housing Apr 25",0.01,1,"","",0,1000,"INE148I07LQ2",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","820IBHL25"
"9219","TPLPLA","EQ","TPL PLASTECH LIMITED",0.01,1,"","",0,2,"INE413G01022",90.33,50.01,136,5.67,"","","",0,0,0,91.94,61.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TPLPLASTEH"
"9221","IBHN42","YP","8.66% Indiabulls Hou. Apr 25",0.01,1,"","",0,1000,"INE148I07LR0",0,0,1130,900,"","","",0,0,0,1168.2,778.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","866IBHL25"
"9253","NILINF","EQ","NILA INFRASTRUCTURES LTD",0.01,1,"","",0,1,"INE937C01029",11.55,5.9,29.1,2.15,"","","",0,0,0,8.66,5.78,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NILAINFRA"
"9255","IBHN43","YQ","8.75% Indiabulls Hou. Apr 27",0.01,1,"","",0,1000,"INE148I07LS8",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","875SCL27"
